Informações do equipamento,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,ID do Transformador,gas,x,Fabricante,Ano de Fabricação,Potência KVA,Tensão KV,Volume de Óleo,Data de Amostragem,Condição de Operação,media_x,sigma_xmr,ucl_x,lcl_x,mr,media_mr,ucl_mr,lcl_mr,sinal_cep,ewma,ucl_ewma,lcl_ewma,sinal_ewma,cusum_pos,cusum_neg,sinal_cusum
TR01,WEG,2016,25000,138,12870,2026-02-06 00:00:00,Normal,TR01,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,5.999999999999999e-10,-5.999999999999999e-10,0,0.0,0.0,0
,,,,,,2025-07-30 00:00:00,Normal,TR01,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,7.683749084919419e-10,-7.683749084919419e-10,0,0.0,0.0,0
,,,,,,2024-12-31 00:00:00,Normal,TR01,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.589854480723176e-10,-8.589854480723176e-10,0,0.0,0.0,0
,,,,,,2024-06-28 00:00:00,Normal,TR01,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9.12265224592059e-10,-9.12265224592059e-10,0,0.0,0.0,0
,,,,,,2023-02-14 00:00:00,Normal,TR01,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9.447887687732112e-10,-9.447887687732112e-10,0,0.0,0.0,0
,,,,,,2022-07-01 00:00:00,Normal,TR01,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9.650287681017597e-10,-9.650287681017597e-10,0,0.0,0.0,0
,,,,,,2021-07-25 00:00:00,Normal,TR01,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9.777625145652497e-10,-9.777625145652497e-10,0,0.0,0.0,0
,,,,,,2020-08-31 00:00:00,Normal,TR01,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9.858257971512688e-10,-9.858257971512688e-10,0,0.0,0.0,0
,,,,,,2019-12-13 00:00:00,Normal,TR01,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9.909518663842953e-10,-9.909518663842953e-10,0,0.0,0.0,0
,,,,,,2019-04-03 00:00:00,Normal,TR01,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9.94218680650254e-10,-9.94218680650254e-10,0,0.0,0.0,0
,,,,,,2018-09-19 00:00:00,Normal,TR01,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9.963038203131193e-10,-9.963038203131193e-10,0,0.0,0.0,0
,,,,,,2018-03-15 00:00:00,Normal,TR01,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9.97636022563906e-10,-9.97636022563906e-10,0,0.0,0.0,0
,,,,,,2017-08-02 00:00:00,Normal,TR01,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9.98487699198625e-10,-9.98487699198625e-10,0,0.0,0.0,0
TR01,WEG,2016,25000,138,12870,2026-02-06 00:00:00,Normal,TR01,Dióxido de Carbono,2404.0,,,,,,,,1061.923076923077,284.7222222222223,1916.0897435897436,207.75641025641005,,321.1666666666667,1049.2515,0,1,2404.0,1500.6010769325458,623.245076913608,1,0.0,0.0,0
,,,,,,2025-07-30 00:00:00,Normal,TR01,Dióxido de Carbono,1733.0,,,,,,,,1061.923076923077,284.7222222222223,1916.0897435897436,207.75641025641005,671.0,321.1666666666667,1049.2515,0,0,2269.8,1623.7050237809167,500.14113006523723,1,0.417862655153581,0.0,0
,,,,,,2024-12-31 00:00:00,Normal,TR01,Dióxido de Carbono,2013.0,,,,,,,,1061.923076923077,284.7222222222223,1916.0897435897436,207.75641025641005,280.0,321.1666666666667,1049.2515,0,1,2218.44,1689.9531075857467,433.89304626040723,1,1.2186941393717006,0.0,0
,,,,,,2024-06-28 00:00:00,Normal,TR01,Dióxido de Carbono,1750.0,,,,,,,,1061.923076923077,284.7222222222223,1916.0897435897436,207.75641025641005,263.0,321.1666666666667,1049.2515,0,0,2124.7520000000004,1728.907550593466,394.9386032526877,1,1.6598084734327716,0.0,0
,,,,,,2023-02-14 00:00:00,Normal,TR01,Dióxido de Carbono,1201.0,,,,,,,,1061.923076923077,284.7222222222223,1916.0897435897436,207.75641025641005,549.0,321.1666666666667,1049.2515,0,0,1940.0016000000005,1752.686489451145,371.1596643950088,1,1.3500303533637292,0.0,0
,,,,,,2022-07-01 00:00:00,Normal,TR01,Dióxido de Carbono,1174.0,,,,,,,,1061.923076923077,284.7222222222223,1916.0897435897436,207.75641025641005,27.0,321.1666666666667,1049.2515,0,0,1786.8012800000004,1767.4845601605462,356.36159368560755,1,1.0033230962063207,0.0,0
,,,,,,2021-07-25 00:00:00,Normal,TR01,Dióxido de Carbono,777.0,,,,,,,,1061.923076923077,284.7222222222223,1916.0897435897436,207.75641025641005,397.0,321.1666666666667,1049.2515,0,0,1584.8410240000005,1776.7945842125987,347.05156963355523,0,0.11362074926811983,0.0,0
,,,,,,2020-08-31 00:00:00,Normal,TR01,Dióxido de Carbono,962.0,,,,,,,,1061.923076923077,284.7222222222223,1916.0897435897436,207.75641025641005,185.0,321.1666666666667,1049.2515,0,0,1460.2728192000006,1782.689892009842,341.15626183631184,0,0.0,0.0,0
,,,,,,2019-12-13 00:00:00,Normal,TR01,Dióxido de Carbono,362.0,,,,,,,,1061.923076923077,284.7222222222223,1916.0897435897436,207.75641025641005,600.0,321.1666666666667,1049.2515,0,0,1240.6182553600006,1786.4377150082655,337.4084388378883,0,0.0,0.4573168614445705,0
,,,,,,2019-04-03 00:00:00,Normal,TR01,Dióxido de Carbono,729.0,,,,,,,,1061.923076923077,284.7222222222223,1916.0897435897436,207.75641025641005,367.0,321.1666666666667,1049.2515,0,0,1138.2946042880005,1788.8261809225874,335.01997292356634,0,0.0,0.41267100765097786,0
,,,,,,2018-09-19 00:00:00,Normal,TR01,Dióxido de Carbono,266.0,,,,,,,,1061.923076923077,284.7222222222223,1916.0897435897436,207.75641025641005,463.0,321.1666666666667,1049.2515,0,0,963.8356834304005,1790.350689084331,333.49546476182275,0,0.0,1.0012914676319615,0
,,,,,,2018-03-15 00:00:00,Normal,TR01,Dióxido de Carbono,220.0,,,,,,,,1061.923076923077,284.7222222222223,1916.0897435897436,207.75641025641005,46.0,321.1666666666667,1049.2515,0,0,815.0685467443204,1791.32470211597,332.5214517301839,0,0.0,1.6528282352449768,0
,,,,,,2017-08-02 00:00:00,Normal,TR01,Dióxido de Carbono,214.0,,,,,,,,1061.923076923077,284.7222222222223,1916.0897435897436,207.75641025641005,6.0,321.1666666666667,1049.2515,0,0,694.8548373954563,1791.9473884539252,331.8987653922286,0,0.0,2.312571477766518,0
TR01,WEG,2016,25000,138,12870,2026-02-06 00:00:00,Normal,TR01,Etano,0.0,,,,,,,,0.15384615384615385,0.2955082742316785,1.0403709765411895,-0.7326786688488817,,0.3333333333333333,1.089,0,0,0.0,0.379166438705797,-0.07147413101348932,0,0.0,0.0,0
,,,,,,2025-07-30 00:00:00,Normal,TR01,Etano,0.0,,,,,,,,0.15384615384615385,0.2955082742316785,1.0403709765411895,-0.7326786688488817,0.0,0.3333333333333333,1.089,0,0,0.0,0.4423969092801649,-0.1347046015878572,0,0.0,0.0,0
,,,,,,2024-12-31 00:00:00,Normal,TR01,Etano,0.0,,,,,,,,0.15384615384615385,0.2955082742316785,1.0403709765411895,-0.7326786688488817,0.0,0.3333333333333333,1.089,0,0,0.0,0.47642423026272523,-0.16873192257041753,0,0.0,0.0,0
,,,,,,2024-06-28 00:00:00,Normal,TR01,Etano,1.0,,,,,,,,0.15384615384615385,0.2955082742316785,1.0403709765411895,-0.7326786688488817,1.0,0.3333333333333333,1.089,0,0,0.2,0.49643258763386905,-0.18874027994156134,0,1.7532028485964326,0.0,0
,,,,,,2023-02-14 00:00:00,Normal,TR01,Etano,0.0,,,,,,,,0.15384615384615385,0.2955082742316785,1.0403709765411895,-0.7326786688488817,1.0,0.3333333333333333,1.089,0,0,0.16000000000000003,0.5086462780331064,-0.20095397034079865,0,0.8435296033970812,0.0,0
,,,,,,2022-07-01 00:00:00,Normal,TR01,Etano,1.0,,,,,,,,0.15384615384615385,0.2955082742316785,1.0403709765411895,-0.7326786688488817,1.0,0.3333333333333333,1.089,0,0,0.32800000000000007,0.5162470820568856,-0.20855477436457792,0,2.596732451993514,0.0,0
,,,,,,2021-07-25 00:00:00,Normal,TR01,Etano,0.0,,,,,,,,0.15384615384615385,0.2955082742316785,1.0403709765411895,-0.7326786688488817,1.0,0.3333333333333333,1.089,0,0,0.2624000000000001,0.5210290343576923,-0.2133367266653846,0,1.6870592067941628,0.0,0
,,,,,,2020-08-31 00:00:00,Normal,TR01,Etano,0.0,,,,,,,,0.15384615384615385,0.2955082742316785,1.0403709765411895,-0.7326786688488817,0.0,0.3333333333333333,1.089,0,0,0.20992000000000008,0.5240570695730017,-0.21636476188069398,0,0.7773859615948113,0.0,0
,,,,,,2019-12-13 00:00:00,Normal,TR01,Etano,0.0,,,,,,,,0.15384615384615385,0.2955082742316785,1.0403709765411895,-0.7326786688488817,0.0,0.3333333333333333,1.089,0,0,0.16793600000000009,0.5259820818726613,-0.2182897741803536,0,0.0,0.0,0
,,,,,,2019-04-03 00:00:00,Normal,TR01,Etano,0.0,,,,,,,,0.15384615384615385,0.2955082742316785,1.0403709765411895,-0.7326786688488817,0.0,0.3333333333333333,1.089,0,0,0.13434880000000007,0.5272088810743103,-0.2195165733820026,0,0.0,0.0,0
,,,,,,2018-09-19 00:00:00,Normal,TR01,Etano,0.0,,,,,,,,0.15384615384615385,0.2955082742316785,1.0403709765411895,-0.7326786688488817,0.0,0.3333333333333333,1.089,0,0,0.10747904000000007,0.5279919215123252,-0.22029961382001745,0,0.0,0.0,0
,,,,,,2018-03-15 00:00:00,Normal,TR01,Etano,0.0,,,,,,,,0.15384615384615385,0.2955082742316785,1.0403709765411895,-0.7326786688488817,0.0,0.3333333333333333,1.089,0,0,0.08598323200000006,0.5284922084967217,-0.22079990080441403,0,0.0,0.0,0
,,,,,,2017-08-02 00:00:00,Normal,TR01,Etano,0.0,,,,,,,,0.15384615384615385,0.2955082742316785,1.0403709765411895,-0.7326786688488817,0.0,0.3333333333333333,1.089,0,0,0.06878658560000005,0.528812041866627,-0.2211197341743193,0,0.0,0.0,0
TR01,WEG,2016,25000,138,12870,2026-02-06 00:00:00,Normal,TR01,Etileno,14.0,,,,,,,,2.5384615384615383,2.659574468085107,10.51718494271686,-5.440261865793782,,3.0,9.801,0,1,14.0,5.902525015407696,-0.8256019384846196,1,0.0,0.0,0
,,,,,,2025-07-30 00:00:00,Normal,TR01,Etileno,0.0,,,,,,,,2.5384615384615383,2.659574468085107,10.51718494271686,-5.440261865793782,14.0,3.0,9.801,0,0,11.200000000000001,6.8465648155608525,-1.7696417386377759,1,0.0,0.0,0
,,,,,,2024-12-31 00:00:00,Normal,TR01,Etileno,0.0,,,,,,,,2.5384615384615383,2.659574468085107,10.51718494271686,-5.440261865793782,0.0,3.0,9.801,0,0,8.96,7.354597493608729,-2.2776744166856524,1,0.0,0.0,0
,,,,,,2024-06-28 00:00:00,Normal,TR01,Etileno,0.0,,,,,,,,2.5384615384615383,2.659574468085107,10.51718494271686,-5.440261865793782,0.0,3.0,9.801,0,0,7.168000000000001,7.6533250773585895,-2.576402000435513,0,0.0,0.0,0
,,,,,,2023-02-14 00:00:00,Normal,TR01,Etileno,0.0,,,,,,,,2.5384615384615383,2.659574468085107,10.51718494271686,-5.440261865793782,0.0,3.0,9.801,0,0,5.734400000000001,7.835677189226354,-2.7587541123032775,0,0.0,0.0,0
,,,,,,2022-07-01 00:00:00,Normal,TR01,Etileno,0.0,,,,,,,,2.5384615384615383,2.659574468085107,10.51718494271686,-5.440261865793782,0.0,3.0,9.801,0,0,4.5875200000000005,7.949158260083996,-2.872235183160919,0,0.0,0.0,0
,,,,,,2021-07-25 00:00:00,Normal,TR01,Etileno,0.0,,,,,,,,2.5384615384615383,2.659574468085107,10.51718494271686,-5.440261865793782,0.0,3.0,9.801,0,0,3.6700160000000004,8.020553479088193,-2.943630402165117,0,0.0,0.0,0
,,,,,,2020-08-31 00:00:00,Normal,TR01,Etileno,0.0,,,,,,,,2.5384615384615383,2.659574468085107,10.51718494271686,-5.440261865793782,0.0,3.0,9.801,0,0,2.9360128000000003,8.065762469841397,-2.9888393929183206,0,0.0,0.0,0
,,,,,,2019-12-13 00:00:00,Normal,TR01,Etileno,0.0,,,,,,,,2.5384615384615383,2.659574468085107,10.51718494271686,-5.440261865793782,0.0,3.0,9.801,0,0,2.34881024,8.094503173653269,-3.0175800967301916,0,0.0,0.0,0
,,,,,,2019-04-03 00:00:00,Normal,TR01,Etileno,3.0,,,,,,,,2.5384615384615383,2.659574468085107,10.51718494271686,-5.440261865793782,3.0,3.0,9.801,0,0,2.4790481920000005,8.112819457916732,-3.0358963809936554,0,0.0,0.0,0
,,,,,,2018-09-19 00:00:00,Normal,TR01,Etileno,0.0,,,,,,,,2.5384615384615383,2.659574468085107,10.51718494271686,-5.440261865793782,3.0,3.0,9.801,0,0,1.9832385536000006,8.124510361557027,-3.0475872846339502,0,0.0,0.0,0
,,,,,,2018-03-15 00:00:00,Normal,TR01,Etileno,0.0,,,,,,,,2.5384615384615383,2.659574468085107,10.51718494271686,-5.440261865793782,0.0,3.0,9.801,0,0,1.5865908428800006,8.131979716449989,-3.055056639526912,0,0.0,0.0,0
,,,,,,2017-08-02 00:00:00,Normal,TR01,Etileno,16.0,,,,,,,,2.5384615384615383,2.659574468085107,10.51718494271686,-5.440261865793782,16.0,3.0,9.801,0,1,4.469272674304001,8.136754873551698,-3.0598317966286217,0,1.900942530446891,0.0,0
TR01,WEG,2016,25000,138,12870,2026-02-06 00:00:00,Normal,TR01,Hidrogênio,66.0,,,,,,,,34.61538461538461,43.6613475177305,165.5994271685761,-96.36865793780689,,49.25,160.89974999999998,0,0,66.0,67.43172669813825,1.7990425326309776,0,0.0,0.0,0
,,,,,,2025-07-30 00:00:00,Normal,TR01,Hidrogênio,190.0,,,,,,,,34.61538461538461,43.6613475177305,165.5994271685761,-96.36865793780689,124.0,49.25,160.89974999999998,0,1,90.80000000000001,76.64080769017811,-7.410038459408881,1,2.3409860244529166,0.0,0
,,,,,,2024-12-31 00:00:00,Normal,TR01,Hidrogênio,12.0,,,,,,,,34.61538461538461,43.6613475177305,165.5994271685761,-96.36865793780689,178.0,49.25,160.89974999999998,0,0,75.04000000000002,81.59665179546559,-12.36588256469637,0,1.4274959793097692,0.0,0
,,,,,,2024-06-28 00:00:00,Normal,TR01,Hidrogênio,6.0,,,,,,,,34.61538461538461,43.6613475177305,165.5994271685761,-96.36865793780689,6.0,49.25,160.89974999999998,0,0,61.23200000000002,84.51073074940643,-15.279961518637208,0,0.4043044936184401,0.023191485691329117,0
,,,,,,2023-02-14 00:00:00,Normal,TR01,Hidrogênio,9.0,,,,,,,,34.61538461538461,43.6613475177305,165.5994271685761,-96.36865793780689,3.0,49.25,160.89974999999998,0,0,50.78560000000002,86.2895703353935,-17.05880110462428,0,0.0,0.0,0
,,,,,,2022-07-01 00:00:00,Normal,TR01,Hidrogênio,7.0,,,,,,,,34.61538461538461,43.6613475177305,165.5994271685761,-96.36865793780689,2.0,49.25,160.89974999999998,0,0,42.028480000000016,87.39657490492743,-18.1658056741582,0,0.0,0.004907912266632231,0
,,,,,,2021-07-25 00:00:00,Normal,TR01,Hidrogênio,24.0,,,,,,,,34.61538461538461,43.6613475177305,165.5994271685761,-96.36865793780689,17.0,49.25,160.89974999999998,0,0,38.42278400000002,88.093033204829,-18.862263974059772,0,0.0,0.0,0
,,,,,,2020-08-31 00:00:00,Normal,TR01,Hidrogênio,0.0,,,,,,,,34.61538461538461,43.6613475177305,165.5994271685761,-96.36865793780689,24.0,49.25,160.89974999999998,0,0,30.73822720000002,88.53404560425018,-19.303276373480955,0,0.0,0.1328929262395111,0
,,,,,,2019-12-13 00:00:00,Normal,TR01,Hidrogênio,97.0,,,,,,,,34.61538461538461,43.6613475177305,165.5994271685761,-96.36865793780689,97.0,49.25,160.89974999999998,0,0,43.99058176000002,88.8144103400683,-19.58364110929908,0,0.6406136959560969,0.0,0
,,,,,,2019-04-03 00:00:00,Normal,TR01,Hidrogênio,0.0,,,,,,,,34.61538461538461,43.6613475177305,165.5994271685761,-96.36865793780689,97.0,49.25,160.89974999999998,0,0,35.19246540800002,88.99308516418917,-19.76231593341994,0,0.0,0.1328929262395111,0
,,,,,,2018-09-19 00:00:00,Normal,TR01,Hidrogênio,25.0,,,,,,,,34.61538461538461,43.6613475177305,165.5994271685761,-96.36865793780689,25.0,49.25,160.89974999999998,0,0,33.153972326400016,89.10712959163402,-19.876360360864794,0,0.0,0.0,0
,,,,,,2018-03-15 00:00:00,Normal,TR01,Hidrogênio,7.0,,,,,,,,34.61538461538461,43.6613475177305,165.5994271685761,-96.36865793780689,18.0,49.25,160.89974999999998,0,0,27.923177861120013,89.17999293294274,-19.949223702173512,0,0.0,0.004907912266632231,0
,,,,,,2017-08-02 00:00:00,Normal,TR01,Hidrogênio,7.0,,,,,,,,34.61538461538461,43.6613475177305,165.5994271685761,-96.36865793780689,0.0,49.25,160.89974999999998,0,0,23.73854228889601,89.22657445259077,-19.99580522182154,0,0.0,0.009815824533264461,0
TR01,WEG,2016,25000,138,12870,2026-02-06 00:00:00,Normal,TR01,Metano,1.0,,,,,,,,1.7692307692307692,1.2559101654846339,5.5369612656846705,-1.9984997272231322,,1.4166666666666667,4.62825,0,0,1.0,2.812892960378254,0.7255685780832846,0,0.0,0.0,0
,,,,,,2025-07-30 00:00:00,Normal,TR01,Metano,4.0,,,,,,,,1.7692307692307692,1.2559101654846339,5.5369612656846705,-1.9984997272231322,3.0,1.4166666666666667,4.62825,0,0,1.6,3.105770503596516,0.43269103486502214,0,0.7824662518337739,0.0,0
,,,,,,2024-12-31 00:00:00,Normal,TR01,Metano,2.0,,,,,,,,1.7692307692307692,1.2559101654846339,5.5369612656846705,-1.9984997272231322,2.0,1.4166666666666667,4.62825,0,0,1.6800000000000002,3.2633818273957007,0.2750797110658376,0,0.4151351744372678,0.0,0
,,,,,,2024-06-28 00:00:00,Normal,TR01,Metano,5.0,,,,,,,,1.7692307692307692,1.2559101654846339,5.5369612656846705,-1.9984997272231322,3.0,1.4166666666666667,4.62825,0,0,2.3440000000000003,3.3560586412397706,0.18240289722176795,0,1.7725000908861817,0.0,0
,,,,,,2023-02-14 00:00:00,Normal,TR01,Metano,4.0,,,,,,,,1.7692307692307692,1.2559101654846339,5.5369612656846705,-1.9984997272231322,1.0,1.4166666666666667,4.62825,0,0,2.6752000000000002,3.4126312968797423,0.125830241581796,0,2.554966342719956,0.0,0
,,,,,,2022-07-01 00:00:00,Normal,TR01,Metano,3.0,,,,,,,,1.7692307692307692,1.2559101654846339,5.5369612656846705,-1.9984997272231322,1.0,1.4166666666666667,4.62825,0,0,2.7401600000000004,3.4478375002931703,0.09062403816836806,0,2.7625339299385896,0.0,0
,,,,,,2021-07-25 00:00:00,Normal,TR01,Metano,2.0,,,,,,,,1.7692307692307692,1.2559101654846339,5.5369612656846705,-1.9984997272231322,1.0,1.4166666666666667,4.62825,0,0,2.592128,3.4699870498525076,0.06847448860903094,0,2.3952028525420834,0.0,0
,,,,,,2020-08-31 00:00:00,Normal,TR01,Metano,0.0,,,,,,,,1.7692307692307692,1.2559101654846339,5.5369612656846705,-1.9984997272231322,2.0,1.4166666666666667,4.62825,0,0,2.0737024,3.4840126218051175,0.05444891665642104,0,0.8780744459152974,0.517128406626786,0
,,,,,,2019-12-13 00:00:00,Normal,TR01,Metano,1.0,,,,,,,,1.7692307692307692,1.2559101654846339,5.5369612656846705,-1.9984997272231322,1.0,1.4166666666666667,4.62825,0,0,1.8589619200000003,3.4929290962179746,0.045532442243563676,0,0.0,0.45935814863843216,0
,,,,,,2019-04-03 00:00:00,Normal,TR01,Metano,0.0,,,,,,,,1.7692307692307692,1.2559101654846339,5.5369612656846705,-1.9984997272231322,1.0,1.4166666666666667,4.62825,0,0,1.4871695360000003,3.498611513776112,0.03985002468542653,0,0.0,0.9764865552652182,0
,,,,,,2018-09-19 00:00:00,Normal,TR01,Metano,0.0,,,,,,,,1.7692307692307692,1.2559101654846339,5.5369612656846705,-1.9984997272231322,0.0,1.4166666666666667,4.62825,0,0,1.1897356288000003,3.5022384828251023,0.03622305563643602,0,0.0,1.4936149618920043,0
,,,,,,2018-03-15 00:00:00,Normal,TR01,Metano,1.0,,,,,,,,1.7692307692307692,1.2559101654846339,5.5369612656846705,-1.9984997272231322,1.0,1.4166666666666667,4.62825,0,0,1.1517885030400004,3.5045557646919487,0.03390577376958959,0,0.0,1.4358447039036504,0
,,,,,,2017-08-02 00:00:00,Normal,TR01,Metano,0.0,,,,,,,,1.7692307692307692,1.2559101654846339,5.5369612656846705,-1.9984997272231322,1.0,1.4166666666666667,4.62825,0,0,0.9214308024320004,3.506037202529848,0.03242433593169025,0,0.0,1.9529731105304364,0
TR01,WEG,2016,25000,138,12870,2026-02-06 00:00:00,Normal,TR01,Monóxido de Carbono,362.0,,,,,,,,220.23076923076923,40.04137115839244,340.3548827059465,100.10665575559192,,45.166666666666664,147.55949999999999,0,1,362.0,280.9282916741872,159.53324678735123,1,0.0,0.0,0
,,,,,,2025-07-30 00:00:00,Normal,TR01,Monóxido de Carbono,316.0,,,,,,,,220.23076923076923,40.04137115839244,340.3548827059465,100.10665575559192,46.0,45.166666666666664,147.55949999999999,0,0,352.8,297.96152465268403,142.50001380885442,1,0.44668672045228697,0.0,0
,,,,,,2024-12-31 00:00:00,Normal,TR01,Monóxido de Carbono,328.0,,,,,,,,220.23076923076923,40.04137115839244,340.3548827059465,100.10665575559192,12.0,45.166666666666664,147.55949999999999,0,0,347.84000000000003,307.12791675233416,133.3336217092043,1,1.0119944275636557,0.0,0
,,,,,,2024-06-28 00:00:00,Normal,TR01,Monóxido de Carbono,369.0,,,,,,,,220.23076923076923,40.04137115839244,340.3548827059465,100.10665575559192,41.0,45.166666666666664,147.55949999999999,0,1,352.07200000000006,312.51783413747967,127.9437043240588,1,1.9825905057602204,0.0,0
,,,,,,2023-02-14 00:00:00,Normal,TR01,Monóxido de Carbono,265.0,,,,,,,,220.23076923076923,40.04137115839244,340.3548827059465,100.10665575559192,104.0,45.166666666666664,147.55949999999999,0,0,334.65760000000006,315.8079983922713,124.65354006926717,1,1.92513803291141,0.0,0
,,,,,,2022-07-01 00:00:00,Normal,TR01,Monóxido de Carbono,247.0,,,,,,,,220.23076923076923,40.04137115839244,340.3548827059465,100.10665575559192,18.0,45.166666666666664,147.55949999999999,0,0,317.1260800000001,317.8555280814369,122.6060103801016,0,1.689754080073977,0.0,0
,,,,,,2021-07-25 00:00:00,Normal,TR01,Monóxido de Carbono,186.0,,,,,,,,220.23076923076923,40.04137115839244,340.3548827059465,100.10665575559192,61.0,45.166666666666664,147.55949999999999,0,0,290.9008640000001,319.1437061843643,121.31783227717413,0,0.8513801117195452,0.0,0
,,,,,,2020-08-31 00:00:00,Normal,TR01,Monóxido de Carbono,198.0,,,,,,,,220.23076923076923,40.04137115839244,340.3548827059465,100.10665575559192,12.0,45.166666666666664,147.55949999999999,0,0,272.3206912000001,319.95940831058516,120.50213015095329,0,0.13162713002419513,0.0,0
,,,,,,2019-12-13 00:00:00,Normal,TR01,Monóxido de Carbono,110.0,,,,,,,,220.23076923076923,40.04137115839244,340.3548827059465,100.10665575559192,88.0,45.166666666666664,147.55949999999999,0,0,239.8565529600001,320.4779744811154,119.98356398042306,0,0.0,0.5896402171952828,0
,,,,,,2019-04-03 00:00:00,Normal,TR01,Monóxido de Carbono,168.0,,,,,,,,220.23076923076923,40.04137115839244,340.3548827059465,100.10665575559192,58.0,45.166666666666664,147.55949999999999,0,0,225.4852423680001,320.8084537014929,119.65308476004554,0,0.0,0.6059456655383373,0
,,,,,,2018-09-19 00:00:00,Normal,TR01,Monóxido de Carbono,98.0,,,,,,,,220.23076923076923,40.04137115839244,340.3548827059465,100.10665575559192,70.0,45.166666666666664,147.55949999999999,0,1,199.98819389440007,321.0193917206336,119.44214674090483,0,0.0,1.3142068693927018,0
,,,,,,2018-03-15 00:00:00,Normal,TR01,Monóxido de Carbono,94.0,,,,,,,,220.23076923076923,40.04137115839244,340.3548827059465,100.10665575559192,4.0,45.166666666666664,147.55949999999999,0,1,178.79055511552008,321.15416068066077,119.30737778087766,0,0.0,2.062008402133427,0
,,,,,,2017-08-02 00:00:00,Normal,TR01,Monóxido de Carbono,122.0,,,,,,,,220.23076923076923,40.04137115839244,340.3548827059465,100.10665575559192,28.0,45.166666666666664,147.55949999999999,0,0,167.43244409241606,321.2403184500781,119.22122001146036,0,0.0,2.5330276326696284,0
TR02,WEG,2016,20833,138,8100,2026-02-19 00:00:00,Normal,TR02,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,5.999999999999999e-10,-5.999999999999999e-10,0,0.0,0.0,0
,,,,,,2025-07-30 00:00:00,Normal,TR02,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,7.683749084919419e-10,-7.683749084919419e-10,0,0.0,0.0,0
,,,,,,2024-12-30 00:00:00,Normal,TR02,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.589854480723176e-10,-8.589854480723176e-10,0,0.0,0.0,0
,,,,,,2024-07-01 00:00:00,Normal,TR02,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9.12265224592059e-10,-9.12265224592059e-10,0,0.0,0.0,0
,,,,,,2023-02-14 00:00:00,Normal,TR02,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9.447887687732112e-10,-9.447887687732112e-10,0,0.0,0.0,0
,,,,,,2022-07-01 00:00:00,Normal,TR02,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9.650287681017597e-10,-9.650287681017597e-10,0,0.0,0.0,0
,,,,,,2021-07-24 00:00:00,Normal,TR02,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9.777625145652497e-10,-9.777625145652497e-10,0,0.0,0.0,0
,,,,,,2020-08-31 00:00:00,Normal,TR02,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9.858257971512688e-10,-9.858257971512688e-10,0,0.0,0.0,0
,,,,,,2019-12-12 00:00:00,Normal,TR02,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9.909518663842953e-10,-9.909518663842953e-10,0,0.0,0.0,0
,,,,,,2019-04-03 00:00:00,Normal,TR02,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9.94218680650254e-10,-9.94218680650254e-10,0,0.0,0.0,0
